Easting,Northing,Depth (Proc),Primary Depth,Secondary Depth
146394.157,6834727.395,6.793,11.420,11.374
146394.018,6834727.325,6.794,11.419,11.367
146393.857,6834727.251,6.820,11.442,11.367
146393.717,6834727.169,6.847,11.467,11.371
146393.566,6834727.100,6.801,11.419,11.361
146393.418,6834727.024,6.789,11.407,11.362
146393.270,6834726.942,6.796,11.414,11.364
146393.118,6834726.867,6.794,11.413,11.365
146392.960,6834726.780,6.792,11.413,11.367
146392.807,6834726.692,6.801,11.425,11.381
146392.631,6834726.594,6.814,11.443,11.380
146392.487,6834726.511,6.810,11.444,11.382
146392.342,6834726.417,6.805,11.444,11.396
146392.210,6834726.327,6.814,11.460,11.397
146392.083,6834726.249,6.813,11.465,11.415
146391.945,6834726.147,6.813,11.472,11.437
146391.835,6834726.062,6.824,11.490,11.434
146391.742,6834725.981,6.827,11.497,11.453
146391.653,6834725.900,6.822,11.496,11.449
146391.569,6834725.818,6.825,11.502,11.461
146391.475,6834725.731,6.832,11.512,11.457
146391.392,6834725.656,6.850,11.531,11.458
146391.303,6834725.581,6.835,11.515,11.457
146391.211,6834725.507,6.832,11.511,11.474
146391.095,6834725.409,6.836,11.513,11.454
146390.985,6834725.324,6.842,11.517,11.454
146390.870,6834725.239,6.840,11.513,11.460
146390.737,6834725.136,6.840,11.510,11.447
146390.605,6834725.046,6.836,11.503,11.454
146390.463,6834724.945,6.833,11.497,11.418
146390.296,6834724.845,6.873,11.533,11.386
146390.137,6834724.739,6.808,11.465,11.408
146389.988,6834724.651,6.790,11.444,11.381
146389.825,6834724.558,6.768,11.420,11.389
146389.668,6834724.470,6.751,11.401,11.345
146389.520,6834724.395,6.761,11.411,11.338
146389.341,6834724.303,6.802,11.453,11.338
146389.192,6834724.221,6.750,11.401,11.352
146389.054,6834724.151,6.749,11.402,11.344
146388.919,6834724.081,6.740,11.395,11.301
146388.753,6834723.994,6.717,11.375,11.365
146388.632,6834723.935,6.713,11.374,11.321
146388.516,6834723.876,6.728,11.391,11.315
146388.400,6834723.823,6.734,11.397,11.312
146388.270,6834723.759,6.740,11.403,11.325
146388.158,6834723.699,6.731,11.393,11.329
146388.045,6834723.633,6.735,11.394,11.330
146387.923,6834723.555,6.749,11.405,11.332
146387.805,6834723.477,6.766,11.417,11.342
146387.680,6834723.380,6.776,11.423,11.376
146387.528,6834723.254,6.802,11.443,11.376
146387.393,6834723.138,6.859,11.495,11.437
146387.258,6834723.017,6.849,11.481,11.436
146387.113,6834722.884,6.854,11.482,11.423
146386.954,6834722.732,6.864,11.489,11.421
146386.813,6834722.599,6.875,11.498,11.414
146386.654,6834722.447,6.863,11.486,11.412
146386.507,6834722.295,6.850,11.473,11.414
146386.389,6834722.166,6.847,11.471,11.427
146386.276,6834722.055,6.854,11.480,11.434
146386.171,6834721.943,6.868,11.495,11.438
146386.063,6834721.832,6.879,11.508,11.482
146385.964,6834721.739,6.888,11.519,11.457
146385.880,6834721.657,6.931,11.563,11.506
146385.797,6834721.589,6.919,11.552,11.497
146385.696,6834721.515,6.918,11.552,11.509
146385.614,6834721.459,6.919,11.555,11.501
146385.525,6834721.416,6.922,11.558,11.503
146385.426,6834721.368,6.924,11.561,11.511
146385.331,6834721.307,6.927,11.563,11.516
146385.219,6834721.253,6.923,11.559,11.510
146385.080,6834721.183,6.936,11.570,11.513
146384.941,6834721.107,6.941,11.573,11.510
146384.802,6834721.037,6.930,11.561,11.508
146384.654,6834720.955,6.936,11.565,11.512
146384.488,6834720.869,6.932,11.561,11.509
146384.300,6834720.771,6.932,11.560,11.504
146384.129,6834720.679,6.930,11.559,11.511
146383.963,6834720.592,6.928,11.559,11.516
146383.792,6834720.493,6.929,11.562,11.523
146383.639,6834720.412,6.935,11.572,11.534
146383.458,6834720.301,6.947,11.588,11.547
146383.322,6834720.218,6.959,11.605,11.549
146383.186,6834720.129,6.965,11.616,11.556
146383.068,6834720.051,6.975,11.630,11.567
146382.944,6834719.960,6.981,11.641,11.553
146382.840,6834719.893,6.992,11.655,11.597
146382.740,6834719.832,6.991,11.656,11.581
146382.645,6834719.771,6.985,11.652,11.608
146382.549,6834719.710,6.979,11.647,11.593
146382.450,6834719.649,6.978,11.647,11.607
146382.323,6834719.565,6.999,11.668,11.596
146382.214,6834719.498,6.979,11.647,11.600
146382.094,6834719.401,6.983,11.649,11.579
146381.971,6834719.317,6.989,11.653,11.592
146381.841,6834719.208,6.977,11.638,11.578
146381.684,6834719.082,6.982,11.640,11.580
146381.541,6834718.961,6.990,11.645,11.586
146381.402,6834718.846,6.973,11.625,11.594
146381.258,6834718.726,6.972,11.623,11.605
146381.111,6834718.612,6.992,11.641,11.564
146380.969,6834718.504,6.997,11.646,11.561
146380.835,6834718.395,6.980,11.629,11.559
146380.680,6834718.288,6.976,11.625,11.545
146380.552,6834718.198,7.012,11.662,11.579
146380.442,6834718.119,7.000,11.650,11.592
146380.328,6834718.046,6.985,11.636,11.588
146380.203,6834717.982,6.991,11.641,11.561
146380.095,6834717.921,6.989,11.639,11.583
146379.996,6834717.867,6.978,11.625,11.549
146379.888,6834717.807,6.972,11.619,11.562
146379.776,6834717.753,6.976,11.621,11.558
146379.637,6834717.677,6.985,11.628,11.579
146379.516,6834717.618,6.993,11.634,11.590
146379.377,6834717.542,7.006,11.644,11.588
146379.233,6834717.466,7.018,11.655,11.610
146379.086,6834717.391,7.039,11.673,11.598
146378.929,6834717.310,7.019,11.651,11.589
146378.776,6834717.228,7.025,11.655,11.602
146378.587,6834717.125,7.041,11.668,11.592
146378.426,6834717.044,7.027,11.652,11.594
146378.246,6834716.939,7.021,11.644,11.575
146378.101,6834716.851,7.018,11.639,11.573
146377.934,6834716.758,7.018,11.638,11.576
146377.807,6834716.674,7.022,11.641,11.574
146377.685,6834716.596,7.012,11.630,11.583
146377.567,6834716.531,7.053,11.670,11.591
146377.437,6834716.453,7.014,11.630,11.581
146377.324,6834716.394,7.017,11.631,11.577
146377.208,6834716.334,7.020,11.632,11.568
146377.087,6834716.269,7.032,11.643,11.570
146376.944,6834716.206,7.027,11.637,11.575
146376.814,6834716.135,7.030,11.641,11.570
146376.676,6834716.072,7.037,11.650,11.568
146376.529,6834716.009,7.026,11.640,11.576
146376.382,6834715.940,7.024,11.641,11.584
146376.227,6834715.878,7.030,11.650,11.610
146376.075,6834715.809,7.024,11.646,11.615
146375.928,6834715.740,7.039,11.665,11.625
146375.754,6834715.660,7.041,11.670,11.623
146375.608,6834715.597,7.041,11.674,11.631
146375.470,6834715.534,7.054,11.691,11.651
146375.336,6834715.476,7.049,11.689,11.639
146375.211,6834715.418,7.056,11.699,11.629
146375.069,6834715.354,7.056,11.702,11.634
146374.945,6834715.302,7.051,11.699,11.628
146374.830,6834715.262,7.046,11.697,11.629
146374.715,6834715.215,7.053,11.705,11.619
146374.600,6834715.169,7.050,11.703,11.624
146374.462,6834715.112,7.030,11.683,11.620
146374.343,6834715.065,7.012,11.665,11.616
146374.219,6834715.019,7.008,11.660,11.621
146374.090,6834714.961,7.007,11.659,11.613
146373.965,6834714.903,7.009,11.657,11.605
146373.835,6834714.838,7.009,11.654,11.615
146373.670,6834714.765,7.011,11.653,11.618
146373.532,6834714.695,7.018,11.655,11.601
146373.388,6834714.619,7.018,11.650,11.620
146373.241,6834714.550,7.022,11.649,11.610
146373.080,6834714.475,7.027,11.649,11.614
146372.907,6834714.396,7.033,11.651,11.625
146372.755,6834714.327,7.039,11.654,11.603
146372.604,6834714.258,7.043,11.656,11.597
146372.449,6834714.196,7.045,11.656,11.596
146372.275,6834714.123,7.044,11.654,11.597
146372.129,6834714.060,7.052,11.662,11.594
146371.986,6834713.997,7.037,11.647,11.608
146371.844,6834713.934,7.031,11.642,11.586
146371.706,6834713.870,7.037,11.649,11.610
146371.568,6834713.813,7.035,11.648,11.593
146371.413,6834713.745,7.028,11.645,11.577
146371.271,6834713.688,7.018,11.637,11.575
146371.139,6834713.649,7.021,11.645,11.577
146371.003,6834713.604,7.051,11.678,11.582
146370.867,6834713.566,7.034,11.666,11.595
146370.737,6834713.540,7.020,11.657,11.592
146370.577,6834713.517,7.013,11.656,11.619
146370.443,6834713.498,7.028,11.676,11.606
146370.308,6834713.472,7.035,11.688,11.624
146370.179,6834713.459,7.029,11.687,11.632
146370.023,6834713.429,7.026,11.688,11.637
146369.884,6834713.404,7.038,11.703,11.648
146369.750,6834713.378,7.028,11.697,11.659
146369.616,6834713.359,7.058,11.729,11.651
146369.480,6834713.321,7.035,11.708,11.674
146369.341,6834713.296,7.029,11.703,11.664
146369.181,6834713.266,7.037,11.713,11.661
146369.042,6834713.241,7.041,11.718,11.638
146368.898,6834713.210,7.028,11.707,11.636
146368.759,6834713.178,7.022,11.701,11.626
146368.616,6834713.153,7.016,11.696,11.627
146368.477,6834713.122,7.024,11.704,11.649
146368.315,6834713.080,7.014,11.692,11.612
146368.180,6834713.048,7.004,11.681,11.618
146368.036,6834713.010,6.992,11.666,11.617
146367.893,6834712.986,6.987,11.657,11.599
146367.748,6834712.948,6.984,11.650,11.599
146367.600,6834712.911,6.983,11.645,11.583
146367.421,6834712.864,6.989,11.645,11.571
146367.264,6834712.828,6.989,11.640,11.578
146367.106,6834712.779,6.979,11.626,11.562
146366.939,6834712.731,6.976,11.620,11.579
146366.747,6834712.679,6.989,11.630,11.562
146366.584,6834712.630,7.029,11.668,11.529
146366.426,6834712.575,6.989,11.627,11.572
146366.249,6834712.509,7.006,11.644,11.539
146366.072,6834712.442,6.989,11.627,11.568
146365.931,6834712.392,6.992,11.631,11.575
146365.793,6834712.334,7.016,11.657,11.592
146365.661,6834712.289,7.009,11.652,11.603
146365.533,6834712.238,7.028,11.674,11.608
146365.384,6834712.194,7.025,11.674,11.616
146365.261,6834712.155,7.026,11.678,11.622
146365.139,6834712.128,7.016,11.670,11.610
146365.017,6834712.101,7.021,11.680,11.614
146364.888,6834712.088,7.023,11.685,11.618
146364.767,6834712.074,7.035,11.700,11.620
146364.612,6834712.056,7.020,11.690,11.643
146364.474,6834712.044,7.006,11.678,11.620
146364.337,6834712.031,6.995,11.669,11.610
146364.198,6834712.006,6.994,11.670,11.601
146364.056,6834711.988,7.009,11.686,11.608
146363.891,6834711.959,6.982,11.659,11.595
146363.747,6834711.928,6.977,11.654,11.586
146363.608,6834711.896,6.977,11.652,11.575
146363.468,6834711.858,6.979,11.650,11.587
146363.323,6834711.814,6.984,11.653,11.554
146363.157,6834711.773,6.990,11.653,11.550
146363.014,6834711.742,6.976,11.633,11.524
146362.857,6834711.712,6.963,11.616,11.500
146362.705,6834711.681,6.968,11.615,11.516
146362.542,6834711.665,6.982,11.625,11.525
146362.351,6834711.632,6.994,11.631,11.567
146362.179,6834711.610,6.981,11.614,11.547
146362.010,6834711.581,6.985,11.616,11.538
146361.837,6834711.559,6.983,11.611,11.552
146361.634,6834711.534,6.989,11.615,11.535
146361.458,6834711.512,6.973,11.598,11.548
146361.289,6834711.490,6.972,11.596,11.537
146361.117,6834711.474,6.969,11.593,11.541
146360.949,6834711.452,6.966,11.591,11.521
146360.760,6834711.438,6.948,11.574,11.525
146360.597,6834711.428,6.947,11.574,11.520
146360.443,6834711.423,6.946,11.575,11.512
146360.298,6834711.424,6.932,11.564,11.510
146360.157,6834711.418,6.926,11.560,11.509
146360.000,6834711.420,6.919,11.557,11.509
146359.868,6834711.427,6.920,11.560,11.511
146359.740,6834711.426,6.923,11.566,11.520
146359.616,6834711.419,6.913,11.559,11.520
146359.496,6834711.411,6.909,11.557,11.520
146359.375,6834711.390,6.913,11.562,11.513
146359.245,6834711.371,6.938,11.589,11.530
146359.092,6834711.334,6.912,11.564,11.511
146358.961,6834711.302,6.906,11.559,11.510
146358.825,6834711.257,6.904,11.557,11.509
146358.684,6834711.207,6.906,11.558,11.510
146358.546,6834711.149,6.909,11.561,11.506
146358.387,6834711.088,6.905,11.555,11.508
146358.245,6834711.031,6.902,11.550,11.504
146358.105,6834710.987,6.900,11.547,11.506
146357.963,6834710.930,6.910,11.554,11.491
146357.822,6834710.879,6.912,11.553,11.478
146357.654,6834710.825,6.890,11.527,11.474
146357.510,6834710.781,6.877,11.511,11.460
146357.361,6834710.744,6.869,11.500,11.456
146357.216,6834710.700,6.867,11.495,11.455
146357.046,6834710.659,6.882,11.506,11.435
146356.898,6834710.622,6.855,11.477,11.427
146356.746,6834710.591,6.848,11.467,11.426
146356.594,6834710.567,6.844,11.461,11.404
146356.386,6834710.529,6.846,11.462,11.394
146356.227,6834710.513,6.851,11.466,11.389
146356.072,6834710.495,6.843,11.459,11.387
146355.921,6834710.478,6.839,11.456,11.389
146355.771,6834710.473,6.846,11.466,11.392
146355.617,6834710.468,6.867,11.488,11.397
146355.455,6834710.458,6.831,11.455,11.400
146355.309,6834710.453,6.826,11.454,11.416
146355.176,6834710.446,6.826,11.456,11.432
146355.044,6834710.446,6.825,11.458,11.405
146354.911,6834710.433,6.831,11.465,11.408
146354.787,6834710.426,6.826,11.461,11.400
146354.652,6834710.400,6.824,11.460,11.397
146354.500,6834710.370,6.799,11.434,11.436
146354.368,6834710.331,6.794,11.427,11.413
146354.233,6834710.293,6.815,11.446,11.377
146354.087,6834710.236,6.792,11.420,11.374
146353.941,6834710.186,6.787,11.413,11.369
146353.783,6834710.131,6.782,11.405,11.344
146353.597,6834710.065,6.782,11.402,11.337
146353.434,6834710.004,6.773,11.391,11.337
146353.270,6834709.943,6.780,11.396,11.331
146353.103,6834709.889,6.770,11.384,11.322
146352.935,6834709.828,6.758,11.372,11.323
146352.777,6834709.772,6.749,11.364,11.307
146352.610,6834709.718,6.754,11.371,11.313
146352.425,6834709.659,6.744,11.364,11.319
146352.271,6834709.609,6.752,11.376,11.317
146352.131,6834709.565,6.766,11.395,11.306
146351.985,6834709.515,6.787,11.420,11.297
146351.854,6834709.483,6.757,11.395,11.312
146351.723,6834709.450,6.751,11.393,11.330
146351.601,6834709.417,6.759,11.406,11.329
146351.461,6834709.386,6.764,11.415,11.357
146351.344,6834709.365,6.759,11.413,11.368
146351.231,6834709.337,6.774,11.431,11.365
146351.114,6834709.316,6.789,11.448,11.362
146350.971,6834709.292,6.760,11.420,11.374
146350.845,6834709.265,6.757,11.417,11.368
146350.723,6834709.239,6.758,11.417,11.361
146350.583,6834709.201,6.763,11.421,11.370
146350.439,6834709.170,6.772,11.429,11.364
146350.260,6834709.123,6.794,11.449,11.382
146350.107,6834709.086,6.763,11.415,11.362
146349.945,6834709.037,6.763,11.413,11.367
146349.783,6834708.995,6.769,11.416,11.377
146349.613,6834708.947,6.784,11.428,11.378
146349.450,6834708.899,6.811,11.452,11.396
146349.253,6834708.841,6.822,11.461,11.411
146349.092,6834708.805,6.826,11.463,11.408
146348.930,6834708.757,6.830,11.466,11.419
146348.772,6834708.714,6.831,11.465,11.419
146348.623,6834708.671,6.853,11.487,11.424
146348.483,6834708.626,6.831,11.464,11.432
146348.316,6834708.578,6.835,11.467,11.407
146348.185,6834708.540,6.826,11.458,11.398
146348.060,6834708.487,6.813,11.446,11.385
146347.936,6834708.435,6.805,11.438,11.388
146347.794,6834708.372,6.801,11.435,11.380
146347.673,6834708.313,6.799,11.433,11.380
146347.552,6834708.254,6.795,11.430,11.382
146347.430,6834708.183,6.794,11.430,11.387
146347.308,6834708.111,6.800,11.436,11.380
146347.178,6834708.040,6.803,11.439,11.384
146347.044,6834707.976,6.813,11.449,11.377
146346.883,6834707.896,6.821,11.457,11.388
146346.744,6834707.826,6.804,11.440,11.405
146346.601,6834707.756,6.806,11.441,11.397
146346.454,6834707.687,6.806,11.441,11.389
146346.307,6834707.618,6.813,11.448,11.395
146346.137,6834707.538,6.819,11.454,11.394
146345.994,6834707.468,6.821,11.456,11.394
146345.852,6834707.405,6.809,11.446,11.410
146345.718,6834707.341,6.810,11.448,11.403
146345.588,6834707.277,6.817,11.456,11.405
146345.459,6834707.219,6.820,11.461,11.402
146345.338,6834707.160,6.817,11.459,11.401
146345.200,6834707.096,6.812,11.457,11.414
146345.098,6834707.048,6.806,11.451,11.399
146344.987,6834707.008,6.816,11.462,11.405
146344.877,6834706.967,6.818,11.464,11.403
146344.749,6834706.922,6.817,11.462,11.401
146344.635,6834706.888,6.827,11.471,11.396
146344.516,6834706.848,6.830,11.471,11.401
146344.397,6834706.808,6.820,11.459,11.412
146344.264,6834706.757,6.819,11.455,11.393
146344.092,6834706.690,6.820,11.453,11.402
146343.942,6834706.634,6.819,11.449,11.397
146343.791,6834706.571,6.815,11.443,11.405
146343.631,6834706.503,6.818,11.444,11.409
146343.471,6834706.435,6.829,11.454,11.399
146343.307,6834706.368,6.842,11.466,11.397
146343.116,6834706.284,6.834,11.457,11.401
146342.956,6834706.216,6.840,11.463,11.414
146342.800,6834706.147,6.843,11.466,11.422
146342.649,6834706.079,6.852,11.475,11.426
146342.506,6834706.015,6.873,11.497,11.467
146342.360,6834705.959,6.880,11.505,11.434
146342.200,6834705.891,6.865,11.492,11.448
146342.072,6834705.839,6.870,11.498,11.458
146341.942,6834705.775,6.878,11.508,11.463
146341.822,6834705.722,6.880,11.511,11.461
146341.710,6834705.669,6.876,11.510,11.464
146341.580,6834705.598,6.871,11.509,11.466
146341.471,6834705.532,6.872,11.512,11.467
146341.363,6834705.465,6.868,11.512,11.467
146341.259,6834705.398,6.871,11.517,11.467
146341.150,6834705.332,6.870,11.518,11.466
146341.033,6834705.266,6.867,11.517,11.464
146340.893,6834705.184,6.864,11.515,11.464
146340.772,6834705.118,6.863,11.514,11.462
146340.645,6834705.047,6.869,11.518,11.467
146340.506,6834704.971,6.881,11.529,11.492
146340.367,6834704.895,6.873,11.519,11.476
146340.196,6834704.802,6.898,11.540,11.465
146340.043,6834704.721,6.883,11.522,11.466
146339.886,6834704.633,6.937,11.573,11.467
146339.675,6834704.525,6.889,11.520,11.465
146339.510,6834704.445,6.887,11.516,11.498
146339.348,6834704.358,6.890,11.517,11.481
146339.187,6834704.278,6.907,11.533,11.491
146339.022,6834704.204,6.903,11.529,11.486
146338.835,6834704.113,6.906,11.533,11.494
146338.680,6834704.051,6.916,11.544,11.496
146338.529,6834703.988,6.931,11.561,11.497
146338.379,6834703.932,6.916,11.548,11.503
146338.237,6834703.882,6.917,11.552,11.502
146338.079,6834703.826,6.920,11.558,11.504
146337.951,6834703.781,6.924,11.564,11.512
146337.823,6834703.736,6.916,11.557,11.521
146337.703,6834703.689,6.915,11.558,11.511
146337.584,6834703.643,6.943,11.587,11.511
146337.468,6834703.590,6.941,11.586,11.504
146337.352,6834703.537,6.919,11.564,11.507
146337.214,6834703.467,6.918,11.563,11.525
146337.093,6834703.415,6.914,11.558,11.499
146336.977,6834703.355,6.917,11.560,11.522
146336.856,6834703.297,6.920,11.561,11.491
146336.731,6834703.238,6.923,11.562,11.486
146336.602,6834703.180,6.918,11.555,11.492
146336.455,6834703.111,6.921,11.555,11.493
146336.316,6834703.041,6.929,11.559,11.480
146336.133,6834702.950,6.918,11.545,11.495
146335.995,6834702.886,6.926,11.551,11.461
146335.852,6834702.816,6.930,11.552,11.461
146335.705,6834702.747,6.929,11.550,11.458
146335.557,6834702.672,6.929,11.549,11.458
146335.391,6834702.585,6.920,11.540,11.462
146335.248,6834702.516,6.924,11.544,11.473
146335.113,6834702.445,6.929,11.549,11.488
146334.970,6834702.369,6.937,11.557,11.519
146334.813,6834702.288,6.937,11.558,11.510
146334.687,6834702.217,6.952,11.574,11.517
146334.553,6834702.153,6.942,11.565,11.525
146334.422,6834702.082,6.940,11.564,11.532
146334.297,6834702.024,6.950,11.575,11.548
146334.168,6834701.959,6.982,11.610,11.544
146334.019,6834701.878,7.008,11.638,11.545
146333.889,6834701.807,6.972,11.603,11.556
146333.759,6834701.736,7.006,11.639,11.533
146333.624,6834701.659,6.965,11.600,11.536
146333.443,6834701.555,6.969,11.608,11.540
146333.308,6834701.478,6.962,11.604,11.550
146333.173,6834701.402,6.967,11.612,11.554
146333.042,6834701.324,6.969,11.617,11.563
146332.885,6834701.243,6.960,11.613,11.579
146332.760,6834701.179,6.959,11.616,11.580
146332.633,6834701.107,6.960,11.620,11.581
146332.513,6834701.048,6.968,11.631,11.589
